sequence_id,sample_id,t0,gt_x,gt_y,gt_z,pred_x,pred_y,pred_z,top1_error,empty_input,empty_output,top1_success_0p5m,top1_success_1m,top1_success_2m,raw_top10_has_gt_0p5m,raw_top10_has_gt_1m,nms_top10_has_gt_0p5m,nms_top10_has_gt_1m,best_raw_candidate_error,best_nms_candidate_error,top1_score,best_gt_near_candidate_score,best_gt_near_candidate_rank,event_count,total_point_count,avia_point_count,mid360_point_count,history_span_sec,oldest_event_age_sec,newest_event_age_sec,num_support_events_0p5m,num_support_events_1m,num_support_events_2m,num_support_points_0p5m,num_support_points_1m,num_support_points_2m,last_support_timestamp_1m,last_support_age_sec_1m,last_support_event_index,last_support_sensor,num_support_events_in_last4,num_support_points_in_last4,history_has_any_support,current_support,exported_support_flag
seq0004,seq0004_valref_000363,1706257440.1020403,-7.703341960906982,10.91379165649414,3.275592088699341,-7.7716064453125,10.947265625,3.4375,0.17887067794799805,False,False,True,True,True,True,True,True,True,0.17887067794799805,0.17887067794799805,0.8125,0.8125,1,20,46204,0,46204,0.9980819225311279,1.000237226486206,0.002155303955078125,0,3,3,0,3,3,1706257440.099885,0.002155303955078125,19,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000364,1706257440.1508214,-7.730855941772461,10.912036895751953,3.2704110145568848,-7.7723388671875,10.9501953125,3.4609375,0.198688805103302,False,False,True,True,True,True,True,True,True,0.198688805103302,0.198688805103302,0.8125,0.8125,1,20,46204,0,46204,0.9029331207275391,0.9509274959564209,0.047994375228881836,0,3,3,0,3,3,1706257440.099885,0.05093646049499512,18,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000365,1706257440.1996083,-7.787591934204102,10.903019905090332,3.2596940994262695,-7.7696533203125,10.951171875,3.484375,0.23048192262649536,False,False,True,True,True,True,True,True,True,0.23048192262649536,0.23048192262649536,0.80078125,0.80078125,1,20,46204,0,46204,0.9029331207275391,0.9997143745422363,0.09678125381469727,0,2,3,0,2,3,1706257440.099885,0.09972333908081055,18,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000366,1706257440.2489772,-7.813413143157959,10.896013259887695,3.2556838989257812,-7.789306640625,11.0625,3.51171875,0.3063540458679199,False,False,True,True,True,True,True,True,True,0.3063540458679199,0.3063540458679199,0.7890625,0.7890625,1,20,46161,0,46161,0.9018979072570801,0.9490261077880859,0.04712820053100586,0,3,4,0,3,4,1706257440.199955,0.04902219772338867,18,Mid360,2,2,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000367,1706257440.2979982,-7.839454174041748,10.887406349182129,3.250554084777832,-7.786376953125,11.068359375,3.53515625,0.34140822291374207,False,False,True,True,True,True,True,True,True,0.34140822291374207,0.34140822291374207,0.77734375,0.77734375,1,20,46161,0,46161,0.9018979072570801,0.9980471134185791,0.09614920616149902,0,3,4,0,3,4,1706257440.199955,0.09804320335388184,18,Mid360,2,2,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000368,1706257440.3537138,-7.863323211669922,10.878105163574219,3.244900941848755,-7.83056640625,11.07421875,3.54296875,0.35829871892929077,False,False,True,True,True,True,True,True,True,0.35829871892929077,0.35829871892929077,0.79296875,0.79296875,1,20,45998,0,45998,0.9019429683685303,0.9537956714630127,0.05185270309448242,0,3,4,0,3,4,1706257440.199955,0.15375876426696777,16,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000369,1706257440.397099,-7.887667179107666,10.867133140563965,3.241266965866089,-7.83056640625,11.07421875,3.56640625,0.38969284296035767,False,False,True,True,True,True,True,True,True,0.38969284296035767,0.38969284296035767,0.78515625,0.78515625,1,20,45998,0,45998,0.9019429683685303,0.9971809387207031,0.09523797035217285,0,3,4,0,3,4,1706257440.199955,0.1971440315246582,16,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000370,1706257440.4515376,-7.9102888107299805,10.854952812194824,3.2377169132232666,-7.884765625,10.9833984375,3.421875,0.22597326338291168,False,False,True,True,True,True,True,True,True,0.21579939126968384,0.22597326338291168,0.287109375,0.287109375,1,20,46167,0,46167,0.9017798900604248,0.951615571975708,0.0498356819152832,0,4,4,0,11,11,1706257440.399953,0.051584720611572266,18,Mid360,1,8,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000371,1706257440.500678,-7.95153284072876,10.828367233276367,3.2291951179504395,-8.021484375,10.79248046875,3.23828125,0.07914312928915024,False,False,True,True,True,True,True,True,True,0.07914312928915024,0.07914312928915024,0.431640625,0.431640625,1,20,46091,0,46091,0.9979898929595947,0.9988360404968262,0.0008461475372314453,0,5,5,0,12,12,1706257440.499832,0.0008461475372314453,19,Mid360,2,9,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000372,1706257440.552941,-7.970050811767578,10.814155578613281,3.226701021194458,-8.021484375,10.80615234375,3.265625,0.06499645859003067,False,False,True,True,True,True,True,True,True,0.06499645859003067,0.06499645859003067,0.4765625,0.4765625,1,20,46091,0,46091,0.9018089771270752,0.952934980392456,0.05112600326538086,0,5,5,0,12,12,1706257440.499832,0.053109169006347656,18,Mid360,2,9,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000373,1706257440.5973632,-7.987094879150391,10.799187660217285,3.2236979007720947,-8.01953125,10.81640625,3.2890625,0.0749741867184639,False,False,True,True,True,True,True,True,True,0.0749741867184639,0.0749741867184639,0.50390625,0.50390625,1,20,46091,0,46091,0.9018089771270752,0.9973571300506592,0.09554815292358398,0,5,5,0,12,12,1706257440.499832,0.09753131866455078,18,Mid360,2,9,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000374,1706257440.6644719,-8.00261402130127,10.783950805664062,3.221713066101074,-7.9580078125,10.86474609375,3.328125,0.14085841178894043,False,False,True,True,True,True,True,True,True,0.14085841178894043,0.14085841178894043,0.423828125,0.423828125,1,20,46139,0,46139,0.9028630256652832,0.9645199775695801,0.061656951904296875,0,5,5,0,12,12,1706257440.499832,0.16463994979858398,16,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000375,1706257440.7493272,-8.030813217163086,10.751738548278809,3.2161879539489746,-7.9013671875,10.9580078125,3.2578125,0.24705441296100616,False,False,True,True,True,True,True,True,True,0.20171217620372772,0.24705441296100616,0.61328125,0.61328125,1,20,46243,0,46243,0.9019310474395752,0.9494411945343018,0.04751014709472656,0,5,5,0,17,17,1706257440.699836,0.049491167068481445,18,Mid360,1,6,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000376,1706257440.7973988,-8.043560028076172,10.735514640808105,3.213352918624878,-7.8984375,10.9638671875,3.2734375,0.277156263589859,False,False,True,True,True,True,True,True,True,0.21045753359794617,0.277156263589859,0.6484375,0.6484375,1,20,46243,0,46243,0.9019310474395752,0.9975128173828125,0.0955817699432373,0,5,5,0,17,17,1706257440.699836,0.09756278991699219,18,Mid360,1,6,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000377,1706257440.8676872,-8.055615425109863,10.718147277832031,3.209588050842285,-7.8515625,11.083984375,3.296875,0.42789411544799805,False,False,True,True,True,True,True,True,True,0.23568908870220184,0.42789411544799805,0.83203125,0.83203125,1,20,46030,0,46030,0.9019379615783691,0.967860221862793,0.06592226028442383,0,6,6,0,18,18,1706257440.79983,0.06785726547241211,18,Mid360,2,7,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000378,1706257440.9494333,-8.086874961853027,10.671563148498535,3.1979310512542725,-7.90234375,10.955078125,3.390625,0.3893115222454071,False,False,True,True,True,True,True,True,True,0.2122311145067215,0.3893115222454071,0.60546875,0.60546875,1,20,45950,0,45950,0.9017250537872314,0.9494273662567139,0.04770231246948242,0,7,7,0,19,19,1706257440.899977,0.04945635795593262,18,Mid360,2,2,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000379,1706257440.9976988,-8.09593677520752,10.656763076782227,3.194106101989746,-7.8935546875,10.958984375,3.4140625,0.4250612258911133,False,False,True,True,True,True,True,True,True,0.23755910992622375,0.4250612258911133,0.5859375,0.5859375,1,20,45950,0,45950,0.9017250537872314,0.9976928234100342,0.09596776962280273,0,7,7,0,19,19,1706257440.899977,0.09772181510925293,18,Mid360,2,2,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000380,1706257441.0508025,-8.104735374450684,10.642555236816406,3.1906349658966064,-8.17041015625,10.756866455078125,3.328125,0.19048291444778442,False,False,True,True,True,True,True,True,True,0.19048291444778442,0.19048291444778442,0.7109375,0.7109375,1,20,46094,0,46094,0.9019019603729248,0.9509174823760986,0.04901552200317383,0,8,8,0,20,20,1706257440.999877,0.050925493240356445,18,Mid360,2,2,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000381,1706257441.0978034,-8.112995147705078,10.629305839538574,3.1881051063537598,-8.16796875,10.760498046875,3.3515625,0.21668367087841034,False,False,True,True,True,True,True,True,True,0.21668367087841034,0.21668367087841034,0.75390625,0.75390625,1,20,46094,0,46094,0.9019019603729248,0.9979183673858643,0.09601640701293945,0,8,8,0,20,20,1706257440.999877,0.09792637825012207,18,Mid360,2,2,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000382,1706257441.149298,-8.120819091796875,10.616424560546875,3.1857810020446777,-8.15234375,10.7822265625,3.375,0.25355064868927,False,False,True,True,True,True,True,True,True,0.25355064868927,0.25355064868927,0.75,0.75,1,20,45916,0,45916,0.9028611183166504,0.9493429660797119,0.04648184776306152,0,7,7,0,19,19,1706257440.999877,0.14942097663879395,16,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000383,1706257441.1993392,-8.128689765930176,10.604364395141602,3.182745933532715,-8.1513671875,10.78369140625,3.390625,0.2754743993282318,False,False,True,True,True,True,True,True,True,0.2754743993282318,0.2754743993282318,0.76953125,0.76953125,1,20,45916,0,45916,0.9028611183166504,0.9993841648101807,0.09652304649353027,0,7,7,0,19,19,1706257440.999877,0.1994621753692627,16,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000384,1706257441.2528934,-8.135271072387695,10.59306526184082,3.1792969703674316,-8.13916015625,10.750835418701172,3.23046875,0.1659068912267685,False,False,True,True,True,True,True,True,True,0.1659068912267685,0.1659068912267685,0.0849609375,0.0849609375,1,20,46024,0,46024,0.9018580913543701,0.9529454708099365,0.051087379455566406,0,7,7,0,19,19,1706257441.199888,0.05300545692443848,18,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000385,1706257441.2986917,-8.140777587890625,10.583406448364258,3.176970958709717,-8.13671875,10.747909545898438,3.24609375,0.17848165333271027,False,False,True,True,True,True,True,True,True,0.17848165333271027,0.17848165333271027,0.08056640625,0.08056640625,1,20,46024,0,46024,0.9018580913543701,0.9987437725067139,0.09688568115234375,0,7,7,0,19,19,1706257441.199888,0.09880375862121582,18,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000386,1706257441.3499732,-8.148677825927734,10.56608772277832,3.1727418899536133,-8.134765625,10.509765625,3.390625,0.22547456622123718,False,False,True,True,True,True,True,True,True,0.22547456622123718,0.22547456622123718,0.392578125,0.392578125,1,20,46102,0,46102,0.9018101692199707,0.9500203132629395,0.04821014404296875,0,8,8,0,20,20,1706257441.299917,0.05005621910095215,18,Mid360,2,2,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000387,1706257441.3991761,-8.1512451171875,10.55908489227295,3.1710000038146973,-8.12646484375,10.521484375,3.41015625,0.24335893988609314,False,False,True,True,True,True,True,True,True,0.24335893988609314,0.24335893988609314,0.439453125,0.439453125,1,20,46102,0,46102,0.9018101692199707,0.9992232322692871,0.0974130630493164,0,8,8,0,20,20,1706257441.299917,0.0992591381072998,18,Mid360,2,2,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000388,1706257441.4494097,-8.152888298034668,10.553342819213867,3.17012095451355,-8.13720703125,10.51953125,3.3515625,0.18523001670837402,False,False,True,True,True,True,True,True,True,0.18523001670837402,0.18523001670837402,0.482421875,0.482421875,1,20,45934,0,45934,0.9018549919128418,0.949577808380127,0.047722816467285156,0,7,7,0,12,12,1706257441.299917,0.14949274063110352,16,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000389,1706257441.4974208,-8.153602600097656,10.548195838928223,3.169853925704956,-8.13037109375,10.52734375,3.37109375,0.2036466896533966,False,False,True,True,True,True,True,True,True,0.2036466896533966,0.2036466896533966,0.51953125,0.51953125,1,20,45934,0,45934,0.9018549919128418,0.9975888729095459,0.0957338809967041,0,7,7,0,12,12,1706257441.299917,0.19750380516052246,16,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000390,1706257441.5613952,-8.152767181396484,10.543562889099121,3.1700599193573,27.8125,13.784912109375,7.84375,36.412227630615234,False,False,False,False,False,True,True,True,True,0.2235264629125595,0.2235264629125595,0.171875,0.032470703125,3,20,46113,0,46113,0.9018890857696533,0.9614791870117188,0.05959010124206543,0,7,7,0,12,12,1706257441.499949,0.061446189880371094,18,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000391,1706257441.6000767,-8.148019790649414,10.53757095336914,3.1715869903564453,27.793212890625,13.76287841796875,7.828125,36.38486099243164,False,False,False,False,False,True,True,True,True,0.17953208088874817,0.17953208088874817,0.11767578125,0.052734375,3,20,46037,0,46037,0.9970030784606934,0.9972617626190186,0.0002586841583251953,0,7,7,0,12,12,1706257441.499949,0.1001276969909668,17,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000392,1706257441.6693366,-8.144474983215332,10.535908699035645,3.171376943588257,27.80029296875,13.76348876953125,7.8515625,36.39158630371094,False,False,False,False,False,True,True,True,True,0.18570026755332947,0.18570026755332947,0.08740234375,0.052734375,3,20,46037,0,46037,0.9029600620269775,0.9695005416870117,0.06654047966003418,0,7,7,0,12,12,1706257441.499949,0.1693875789642334,16,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000393,1706257441.747851,-8.134990692138672,10.532469749450684,3.162583112716675,12.0205078125,-11.009765625,3.309326171875,29.50141716003418,False,False,False,False,False,True,True,True,True,0.27105027437210083,0.27105027437210083,0.134765625,0.1142578125,4,20,45963,0,45963,0.9019639492034912,0.9480209350585938,0.04605698585510254,0,6,6,0,6,6,1706257441.499949,0.24790191650390625,14,Mid360,0,0,True,False,NO_CURRENT_SUPPORT
seq0004,seq0004_valref_000394,1706257441.798404,-8.12878131866455,10.530735969543457,3.153599977493286,11.9765625,-10.95703125,3.34765625,29.427650451660156,False,False,False,False,False,True,True,True,True,0.2914353013038635,0.2914353013038635,0.1875,0.0966796875,5,20,45963,0,45963,0.9019639492034912,0.9985740184783936,0.09661006927490234,0,6,6,0,6,6,1706257441.499949,0.29845499992370605,14,Mid360,0,0,True,False,NO_CURRENT_SUPPORT
seq0004,seq0004_valref_000395,1706257441.8489096,-8.123339653015137,10.530108451843262,3.142210006713867,-8.26220703125,10.33837890625,3.2109375,0.2465113252401352,False,False,True,True,True,True,True,True,True,0.1652849018573761,0.2465113252401352,0.466796875,0.466796875,1,20,46123,0,46123,0.9017419815063477,0.9489326477050781,0.04719066619873047,0,6,6,0,13,13,1706257441.799948,0.048961639404296875,18,Mid360,1,8,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000396,1706257441.897671,-8.117127418518066,10.52885913848877,3.12856388092041,-8.2618408203125,10.34375,3.234375,0.2576884925365448,False,False,True,True,True,True,True,True,True,0.18584144115447998,0.2576884925365448,0.5234375,0.5234375,1,20,46123,0,46123,0.9017419815063477,0.9976940155029297,0.09595203399658203,0,6,6,0,13,13,1706257441.799948,0.09772300720214844,18,Mid360,1,8,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000397,1706257441.9529622,-8.109460830688477,10.526387214660645,3.1136810779571533,-8.2696533203125,10.35302734375,3.265625,0.2807173728942871,False,False,True,True,True,True,True,True,True,0.2113960087299347,0.2807173728942871,0.6328125,0.6328125,1,20,46038,0,46038,0.9019351005554199,0.95308518409729,0.05115008354187012,0,5,5,0,12,12,1706257441.799948,0.1530141830444336,16,Mid360,1,8,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000398,1706257441.9995186,-8.096830368041992,10.521261215209961,3.085581064224243,-8.27001953125,10.36083984375,3.296875,0.31681954860687256,False,False,True,True,True,True,True,True,True,0.26012319326400757,0.31681954860687256,0.6796875,0.6796875,1,20,46038,0,46038,0.9019351005554199,0.9996416568756104,0.09770655632019043,0,5,5,0,12,12,1706257441.799948,0.1995706558227539,16,Mid360,1,8,True,True,CURRENT_SUPPORT
seq0004,seq0004_valref_000399,1706257442.055707,-8.090738296508789,10.518058776855469,3.0714149475097656,-8.62744140625,10.466796875,3.21484375,0.557897686958313,False,False,False,True,True,True,True,False,True,0.20953921973705292,0.557897686958313,0.7109375,0.7109375,1,20,46033,0,46033,0.9018299579620361,0.9557590484619141,0.05392909049987793,0,5,5,0,13,13,1706257441.999949,0.055757999420166016,18,Mid360,1,2,True,True,CURRENT_SUPPORT
seq0005,seq0005_valref_000400,1706257442.0962431,-8.086183547973633,10.516284942626953,3.0587539672851562,nan,nan,nan,nan,True,True,False,False,False,False,False,False,False,nan,nan,nan,nan,,0,0,0,0,nan,nan,nan,0,0,0,0,0,0,nan,nan,,,0,0,False,False,NO_CURRENT_SUPPORT
seq0005,seq0005_valref_000401,1706257442.168282,-8.075566291809082,10.509620666503906,3.0320611000061035,-8.273681640625,10.35205078125,3.17578125,0.29109010100364685,False,False,True,True,True,True,True,True,True,0.16894862055778503,0.29109010100364685,0.8359375,0.8359375,1,2,4640,0,4640,0.0029151439666748047,0.06839513778686523,0.06547999382019043,0,1,1,0,6,6,1706257442.099887,0.06839513778686523,0,Mid360,1,6,True,True,CURRENT_SUPPORT
seq0005,seq0005_valref_000402,1706257442.2091687,-8.070598602294922,10.506589889526367,3.01963210105896,-8.253448486328125,10.4111328125,3.15234375,0.24527232348918915,False,False,True,True,True,True,True,True,True,0.17751456797122955,0.24527232348918915,0.9296875,0.9296875,1,4,9080,0,9080,0.10190415382385254,0.10928177833557129,0.00737762451171875,0,1,1,0,6,6,1706257442.099887,0.10928177833557129,0,Mid360,1,6,True,True,CURRENT_SUPPORT
seq0005,seq0005_valref_000403,1706257442.2573462,-8.065672874450684,10.503116607666016,3.008312940597534,-8.253433227539062,10.4140625,3.1875,0.2743949592113495,False,False,True,True,True,True,True,True,True,0.21108059585094452,0.2743949592113495,0.91796875,0.91796875,1,4,9080,0,9080,0.10190415382385254,0.15745925903320312,0.055555105209350586,0,1,1,0,6,6,1706257442.099887,0.15745925903320312,0,Mid360,1,6,True,True,CURRENT_SUPPORT
seq0005,seq0005_valref_000404,1706257442.301815,-8.060619354248047,10.499558448791504,2.996598958969116,-8.0263671875,10.6162109375,3.0,0.12162475287914276,False,False,True,True,True,True,True,True,True,0.12162475287914276,0.12162475287914276,0.93359375,0.93359375,1,6,13655,0,13655,0.20183515548706055,0.20192813873291016,9.298324584960938e-05,0,2,2,0,7,7,1706257442.299823,0.0019919872283935547,4,Mid360,1,1,True,True,CURRENT_SUPPORT
seq0005,seq0005_valref_000405,1706257442.3497715,-8.056336402893066,10.495999336242676,2.986093044281006,-8.021484375,10.611328125,3.03125,0.12866446375846863,False,False,True,True,True,True,True,True,True,0.12866446375846863,0.12866446375846863,0.92578125,0.92578125,1,6,13655,0,13655,0.20183515548706055,0.24988460540771484,0.0480494499206543,0,2,2,0,7,7,1706257442.299823,0.04994845390319824,4,Mid360,1,1,True,True,CURRENT_SUPPORT
